cluster_id,confidence,frame_id,high_mz,high_scan,low_mz,low_scan
1,1.0,30000,671.882474159,467,671.845528105,462
1,1.0,30000,693.937018972,468,693.907815237,462
1,1.0,30000,724.37725457,465,724.347417176,461
1,1.0,30000,669.884741824,469,669.876543717,462
1,1.0,30000,720.898954171,466,720.881945142,462
1,1.0,30000,669.397041769,480,669.331482197,463
1,1.0,30000,672.412145901,468,672.346438844,466
1,1.0,30000,674.886706826,484,674.80442251,466
1,1.0,30000,748.409400746,475,748.366074778,466
1,1.0,30000,675.878627269,468,675.841571504,465
1,1.0,30000,675.380518072,484,675.327013131,468
1,1.0,30000,721.366781124,475,721.337005797,467
1,1.0,30000,690.882307762,490,690.824029607,468
1,1.0,30000,691.386099967,483,691.331964728,469
1,1.0,30000,671.853738252,472,671.849633172,468
1,1.0,30000,691.881744117,475,691.856749404,469
1,1.0,30000,716.356191114,483,716.318041852,472
1,1.0,30000,716.869185391,479,716.822541961,471
1,1.0,30000,718.910259369,474,718.833825962,470
1,1.0,30000,731.393233394,474,731.367534891,471
1,1.0,30000,748.890403206,476,748.83839549,471
1,1.0,30000,675.866275234,482,675.833337027,472
1,1.0,30000,685.883518401,489,685.825451466,472
1,1.0,30000,724.006462032,485,723.989416382,472
1,1.0,30000,724.701242972,485,724.624502331,472
1,1.0,30000,609.86830856,487,609.829197834,473
1,1.0,30000,610.36903662,487,610.337735096,474
1,1.0,30000,715.385820239,475,715.33075341,472
1,1.0,30000,715.902704526,475,715.826431171,472
1,1.0,30000,717.895724795,475,717.823588538,473
1,1.0,30000,724.372992047,490,724.321842756,472
1,1.0,30000,757.374364817,480,757.34821385,472
1,1.0,30000,643.328986913,483,643.300868249,475
1,1.0,30000,701.391446076,480,701.366280175,474
1,1.0,30000,710.868933823,477,710.835153445,473
1,1.0,30000,717.36115395,479,717.31873622,474
1,1.0,30000,726.364954664,491,726.322271561,474
1,1.0,30000,685.402466556,489,685.319543639,474
1,1.0,30000,695.886713298,493,695.798980946,475
1,1.0,30000,671.878368992,483,671.800373196,475
1,1.0,30000,681.398885828,478,681.341009043,475
1,1.0,30000,686.373037389,483,686.343993255,476
1,1.0,30000,696.396505879,501,696.333816399,476
1,1.0,30000,708.868831532,479,708.826665631,475
1,1.0,30000,643.815135241,480,643.807098239,476
1,1.0,30000,694.876037757,480,694.850989017,478
1,1.0,30000,696.873038144,492,696.83541125,476
1,1.0,30000,656.397707735,483,656.373362408,479
1,1.0,30000,701.865488199,481,701.865488199,477
1,1.0,30000,691.869246704,484,691.831755142,478
1,1.0,30000,697.366462504,485,697.333004486,480
1,1.0,30000,704.364192269,482,704.338973093,479
1,1.0,30000,682.875574379,483,682.846604338,480
1,1.0,30000,697.868429077,485,697.826591632,481
1,1.0,30000,684.863557264,486,684.830400538,483
1,1.0,30000,701.865488199,485,701.831922427,483
1,1.0,30000,758.124217845,496,758.089332733,483
1,1.0,30000,617.869183744,493,617.837690489,484
1,1.0,30000,652.884488977,523,652.80355711,482
1,1.0,30000,671.870158695,488,671.833212979,484
1,1.0,30000,701.374668758,486,701.345308936,483
1,1.0,30000,702.075292456,493,702.016544104,483
1,1.0,30000,758.38588177,485,758.359713346,482
1,1.0,30000,401.297784137,487,401.28509376,483
1,1.0,30000,669.86834566,495,669.786367852,483
1,1.0,30000,701.701862643,491,701.685081614,484
1,1.0,30000,715.839143114,487,715.784058841,484
1,1.0,30000,757.631540038,487,757.587947945,484
1,1.0,30000,657.371891018,489,657.290681487,484
1,1.0,30000,660.367960675,521,660.286566286,484
1,1.0,30000,670.356217342,492,670.278309949,486
1,1.0,30000,689.363716352,496,689.330450868,485
1,1.0,30000,691.381935642,488,691.315308157,484
1,1.0,30000,695.3979892,487,695.36040215,484
1,1.0,30000,702.36907109,493,702.339690461,484
1,1.0,30000,715.381584254,511,715.313810197,485
1,1.0,30000,618.36530837,492,618.310173579,485
1,1.0,30000,618.85769224,491,618.841932921,485
1,1.0,30000,699.392165752,491,699.362847453,487
1,1.0,30000,715.046981057,507,715.000396946,485
1,1.0,30000,651.881288385,526,651.79637537,488
1,1.0,30000,652.378747106,517,652.285711947,488
1,1.0,30000,669.360164115,491,669.335579577,486
1,1.0,30000,698.87709083,492,698.84778333,486
1,1.0,30000,715.703554869,513,715.656949375,488
1,1.0,30000,609.860486315,493,609.844841974,489
1,1.0,30000,653.378282002,522,653.293271542,489
1,1.0,30000,671.365321841,492,671.283252481,489
1,1.0,30000,681.386483453,490,681.345143017,487
1,1.0,30000,690.378699174,492,690.34540921,487
1,1.0,30000,709.864310844,494,709.843212938,488
1,1.0,30000,689.879433987,496,689.846156063,488
1,1.0,30000,696.116514715,494,696.095622109,490
1,1.0,30000,696.626391448,495,696.601311179,489
1,1.0,30000,757.862599069,500,757.849519315,488
1,1.0,30000,615.870954844,496,615.823791715,491
1,1.0,30000,657.863315663,493,657.838943172,489
1,1.0,30000,680.378134854,493,680.35747978,489
1,1.0,30000,653.888460907,514,653.775070611,490
1,1.0,30000,710.37497577,496,710.328544098,491
1,1.0,30000,716.042549563,498,716.012884323,490
1,1.0,30000,641.374197047,527,641.253876037,492
1,1.0,30000,642.389353198,519,642.297033103,491
1,1.0,30000,644.377850038,515,644.313527334,492
1,1.0,30000,644.884503521,512,644.844285653,491
1,1.0,30000,679.329253677,494,679.279720252,493
1,1.0,30000,771.350689823,496,771.306704812,491
1,1.0,30000,641.87164363,525,641.767324337,494
1,1.0,30000,660.852361012,524,660.803505868,492
1,1.0,30000,645.375262491,511,645.282728079,493
1,1.0,30000,661.353230366,509,661.296211277,495
1,1.0,30000,710.873156427,497,710.839375949,493
1,1.0,30000,724.385779652,495,724.321842756,493
1,1.0,30000,642.899240131,511,642.826960389,495
1,1.0,30000,637.821472538,498,637.777475889,495
1,1.0,30000,650.882899634,498,650.830374052,495
1,1.0,30000,655.355320743,499,655.330994755,497
1,1.0,30000,670.360317856,501,670.319313276,497
1,1.0,30000,702.377465668,503,702.339690461,496
1,1.0,30000,709.898068145,501,709.843212938,497
1,1.0,30000,654.37047936,518,654.305659822,497
1,1.0,30000,428.282075068,504,428.262409983,497
1,1.0,30000,633.341630933,526,633.269890489,498
1,1.0,30000,643.405312102,506,643.30890209,498
1,1.0,30000,645.870233041,505,645.825959656,497
1,1.0,30000,665.354760107,502,665.309823854,497
1,1.0,30000,667.885890933,513,667.812219939,497
1,1.0,30000,671.377632677,501,671.336596994,498
1,1.0,30000,654.848622602,502,654.832411497,498
1,1.0,30000,634.853109322,522,634.825176506,500
1,1.0,30000,664.844210233,515,664.819708767,499
1,1.0,30000,669.351969219,513,669.278217409,499
1,1.0,30000,669.851949697,505,669.798664203,499
1,1.0,30000,633.816017205,505,633.780133044,502
1,1.0,30000,634.37035714,534,634.270637842,502
1,1.0,30000,665.861419194,502,665.812379241,500
1,1.0,30000,680.382265907,504,680.35747978,500
1,1.0,30000,637.329596392,511,637.277620568,504
1,1.0,30000,646.365393327,506,646.337208382,504
1,1.0,30000,665.362930497,511,665.326164134,504
1,1.0,30000,668.352568254,514,668.30343665,504
1,1.0,30000,637.857470925,509,637.789474824,505
1,1.0,30000,647.348224035,507,647.336135517,503
1,1.0,30000,649.360518272,509,649.3363038,503
1,1.0,30000,654.030212605,518,653.997810862,504
1,1.0,30000,649.86912646,508,649.820679006,504
1,1.0,30000,661.837991866,508,661.797248771,505
1,1.0,30000,683.364018982,508,683.322618599,504
1,1.0,30000,654.682468289,511,654.650050393,507
1,1.0,30000,654.852675409,509,654.844569807,505
1,1.0,30000,683.148750687,512,683.119774852,506
1,1.0,30000,585.841145609,510,585.829645715,507
1,1.0,30000,618.345617091,514,618.310173579,507
1,1.0,30000,633.812030026,524,633.756210834,508
1,1.0,30000,635.363989173,522,635.316085458,506
1,1.0,30000,665.857332462,515,665.816465835,508
1,1.0,30000,628.301823991,522,628.266096269,508
1,1.0,30000,640.82081386,513,640.792750063,509
1,1.0,30000,649.881238605,513,649.840865226,508
1,1.0,30000,628.821975833,520,628.770348092,510
1,1.0,30000,635.843125647,512,635.827151522,508
1,1.0,30000,655.335049055,512,655.298560807,508
1,1.0,30000,669.860147654,512,669.835553935,508
1,1.0,30000,632.875390683,520,632.791724708,509
1,1.0,30000,655.82571192,517,655.789210014,511
1,1.0,30000,661.345084631,514,661.271775277,511
1,1.0,30000,610.341647743,520,610.294696812,510
1,1.0,30000,612.319136581,529,612.279947347,512
1,1.0,30000,616.358412922,518,616.32302641,512
1,1.0,30000,618.822234055,517,618.810414885,511
1,1.0,30000,715.030041205,516,715.008866672,510
1,1.0,30000,715.368876374,515,715.347696824,512
1,1.0,30000,612.820869546,532,612.785584731,513
1,1.0,30000,617.377193355,518,617.322102634,511
1,1.0,30000,629.318504586,518,629.266856466,513
1,1.0,30000,630.359864657,514,630.31612612,512
1,1.0,30000,630.518926677,515,630.475182621,511
1,1.0,30000,649.368589862,516,649.340339514,512
1,1.0,30000,616.865731223,526,616.83033015,513
1,1.0,30000,665.375186178,516,665.330249235,514
1,1.0,30000,682.92109997,517,682.904545034,513
1,1.0,30000,594.343402262,517,594.304792558,514
1,1.0,30000,636.378374803,547,636.30646257,513
1,1.0,30000,636.881874212,544,636.80593695,515
1,1.0,30000,642.851053185,517,642.826960389,514
1,1.0,30000,655.310723443,517,655.29450662,513
1,1.0,30000,666.360094554,518,666.32330065,513
1,1.0,30000,635.855106373,517,635.831145034,514
1,1.0,30000,754.731046252,520,754.678836121,514
1,1.0,30000,609.84093092,522,609.82528683,516
1,1.0,30000,640.824823024,528,640.784731949,517
1,1.0,30000,648.815801873,520,648.79159756,516
1,1.0,30000,754.035059655,520,754.008966403,517
1,1.0,30000,565.847624597,583,565.772280357,518
1,1.0,30000,566.341253403,551,566.258338872,518
1,1.0,30000,566.83886806,546,566.778539493,519
1,1.0,30000,596.376040569,556,596.279353745,519
1,1.0,30000,617.837690489,533,617.786515663,518
1,1.0,30000,644.369809524,521,644.341668122,519
1,1.0,30000,645.371239118,559,645.282728079,517
1,1.0,30000,547.842153855,527,547.819912599,518
1,1.0,30000,595.892684831,562,595.792171456,520
1,1.0,30000,596.867330684,553,596.836377306,520
1,1.0,30000,613.3071193,522,613.287508724,518
1,1.0,30000,548.33899288,528,548.316741541,520
1,1.0,30000,567.830978988,535,567.766823921,521
1,1.0,30000,617.345712642,523,617.329972587,520
1,1.0,30000,567.3517905,537,567.280118278,521
1,1.0,30000,626.302635969,524,626.274891899,520
1,1.0,30000,632.831564959,525,632.815628708,522
1,1.0,30000,637.357584251,525,637.289614801,522
1,1.0,30000,645.005164649,548,644.968965126,523
1,1.0,30000,595.019275081,581,594.949739013,524
1,1.0,30000,595.67620502,531,595.637552049,524
1,1.0,30000,645.656929784,535,645.640832854,523
1,1.0,30000,655.310723443,527,655.286398283,524
1,1.0,30000,618.325926125,527,618.27079309,525
1,1.0,30000,628.802118759,527,628.762405551,525
1,1.0,30000,639.810904319,525,639.758827413,523
1,1.0,30000,754.061153358,577,753.987222371,523
1,1.0,30000,754.396062626,578,754.339514286,525
1,1.0,30000,577.335448264,527,577.301200284,526
1,1.0,30000,597.370435579,549,597.316244868,524
1,1.0,30000,623.329597247,528,623.282149382,526
1,1.0,30000,595.367016371,576,595.289731749,526
1,1.0,30000,627.345465601,531,627.321665142,525
1,1.0,30000,579.81159949,530,579.800158928,527
1,1.0,30000,754.731046252,579,754.670134608,529
1,1.0,30000,641.338099559,541,641.285960536,529
1,1.0,30000,623.345413604,549,623.294011179,531
1,1.0,30000,624.338291321,545,624.298719328,529
1,1.0,30000,640.816804709,543,640.784731949,529
1,1.0,30000,576.297044815,541,576.232413243,531
1,1.0,30000,623.843731544,549,623.776486552,530
1,1.0,30000,755.053048635,533,755.013882515,530
1,1.0,30000,622.633876218,536,622.614117091,532
1,1.0,30000,646.337208382,536,646.292918995,532
1,1.0,30000,596.039604245,537,595.985473933,533
1,1.0,30000,607.371653515,565,607.254565515,535
1,1.0,30000,646.011112996,549,645.970860012,533
1,1.0,30000,645.701197374,552,645.632784465,536
1,1.0,30000,595.695531975,547,595.649147809,536
1,1.0,30000,755.066104235,561,755.013882515,536
1,1.0,30000,604.350500672,546,604.307674009,538
1,1.0,30000,586.339582776,544,586.316573319,539
1,1.0,30000,567.340473532,566,567.280118278,540
1,1.0,30000,606.868255195,564,606.813635373,541
1,1.0,30000,611.320202861,543,611.288876957,540
1,1.0,30000,596.004805905,544,595.985473933,540
1,1.0,30000,607.875260534,554,607.840118388,542
1,1.0,30000,727.735748516,551,727.688752889,541
1,1.0,30000,578.809072379,549,578.778590852,541
1,1.0,30000,579.834480952,561,579.762024538,542
1,1.0,30000,584.343277369,546,584.32413546,542
1,1.0,30000,591.82482154,545,591.782441019,541
1,1.0,30000,607.648806749,545,607.609767257,542
1,1.0,30000,646.337208382,545,646.309024051,541
1,1.0,30000,558.311836856,548,558.293126178,542
1,1.0,30000,569.311324714,559,569.273536838,544
1,1.0,30000,569.817803241,558,569.749755719,543
1,1.0,30000,591.324057846,545,591.308653093,542
1,1.0,30000,604.868434059,550,604.786640355,542
1,1.0,30000,742.053941547,558,742.019428158,542
1,1.0,30000,575.362141203,569,575.286166139,545
1,1.0,30000,576.338867175,546,576.28183706,544
1,1.0,30000,580.337987335,564,580.273129557,543
1,1.0,30000,581.826896406,558,581.788695422,543
1,1.0,30000,589.350035689,555,589.300054614,543
1,1.0,30000,589.834577468,546,589.799960738,543
1,1.0,30000,742.377543605,551,742.35596794,544
1,1.0,30000,567.842300847,559,567.785692682,546
1,1.0,30000,568.325471962,548,568.272615113,545
1,1.0,30000,582.335088754,560,582.285406036,546
1,1.0,30000,583.325363129,553,583.298587896,544
1,1.0,30000,604.35439408,552,604.28431465,547
1,1.0,30000,575.859901911,563,575.776293473,547
1,1.0,30000,578.287187058,550,578.275761546,546
1,1.0,30000,579.331193087,558,579.274015111,546
1,1.0,30000,587.333254751,550,587.29103536,546
1,1.0,30000,741.734723324,560,741.687277829,547
1,1.0,30000,577.308810859,551,577.285979286,547
1,1.0,30000,580.822627767,556,580.776826317,549
1,1.0,30000,584.810437118,561,584.779797973,547
1,1.0,30000,590.815806958,551,590.773462581,547
1,1.0,30000,595.664608997,552,595.653013087,549
1,1.0,30000,597.804049755,553,597.765327807,547
1,1.0,30000,646.337208382,552,646.300971498,548
1,1.0,30000,554.81466212,551,554.796010135,548
1,1.0,30000,585.833479,552,585.783647267,550
1,1.0,30000,608.363450923,554,608.320482306,548
1,1.0,30000,646.003062299,552,645.974885254,550
1,1.0,30000,727.37691127,554,727.359825989,549
1,1.0,30000,555.288527678,564,555.258671909,549
1,1.0,30000,576.338867175,560,576.323658868,550
1,1.0,30000,585.300772595,558,585.254794916,549
1,1.0,30000,576.859872803,557,576.837050109,551
1,1.0,30000,584.316478784,554,584.285852581,550
1,1.0,30000,521.347254474,554,521.318325553,551
1,1.0,30000,553.316043224,557,553.297416447,551
1,1.0,30000,596.008672337,554,595.989340302,553
1,1.0,30000,554.314897298,556,554.262696055,552
1,1.0,30000,604.334927165,557,604.311567279,554
1,1.0,30000,681.671766639,556,681.667631674,552
1,1.0,30000,755.714674345,556,755.692905733,552
1,1.0,30000,548.810085481,556,548.769274183,554
1,1.0,30000,555.788731118,562,555.751394727,555
1,1.0,30000,565.342913983,585,565.256307193,555
1,1.0,30000,566.363867511,576,566.292257719,555
1,1.0,30000,645.685099893,562,645.644857068,553
1,1.0,30000,727.05659565,557,727.030973447,553
1,1.0,30000,597.800177504,559,597.784688624,556
1,1.0,30000,577.769343934,559,577.750310005,555
1,1.0,30000,581.318925899,561,581.303652027,556
1,1.0,30000,672.707867389,561,672.679113836,556
1,1.0,30000,755.379472477,559,755.349003267,555
1,1.0,30000,537.265974959,561,537.254962142,557
1,1.0,30000,541.775994581,559,541.735445671,557
1,1.0,30000,554.829583935,562,554.799740507,558
1,1.0,30000,749.0637753,561,749.029099276,557
1,1.0,30000,544.322550123,565,544.274516352,558
1,1.0,30000,559.832190322,570,559.779729927,559
1,1.0,30000,564.815844929,565,564.789497928,557
1,1.0,30000,571.830820347,562,571.781587771,558
1,1.0,30000,607.851832324,563,607.820595413,558
1,1.0,30000,560.304444489,566,560.278202923,560
1,1.0,30000,578.824313443,562,578.76335039,559
1,1.0,30000,587.29103536,562,587.27184523,560
1,1.0,30000,600.29650388,571,600.26546171,559
1,1.0,30000,558.311836856,565,558.289384079,560
1,1.0,30000,566.827556209,572,566.752146755,561
1,1.0,30000,546.315969828,587,546.238235913,562
1,1.0,30000,595.691666559,579,595.649147809,562
1,1.0,30000,545.831148625,586,545.768248673,563
1,1.0,30000,584.810437118,588,584.764478701,562
1,1.0,30000,585.323762113,582,585.270120608,563
1,1.0,30000,358.227048173,575,358.2000709,564
1,1.0,30000,547.304783214,576,547.275142854,564
1,1.0,30000,553.811630605,571,553.781814567,565
1,1.0,30000,755.070456126,573,755.000827367,564
1,1.0,30000,546.797302868,582,546.749160026,564
1,1.0,30000,578.302421249,569,578.264336147,565
1,1.0,30000,585.841145609,579,585.791313549,566
1,1.0,30000,749.046437188,571,749.029099276,565
1,1.0,30000,527.309177933,572,527.2582642,570
1,1.0,30000,571.281807794,573,571.247739843,569
1,1.0,30000,711.354615449,597,711.320823534,569
1,1.0,30000,561.527232433,575,561.508467952,571
1,1.0,30000,624.314547975,576,624.29080508,569
1,1.0,30000,528.804954996,574,528.761252649,570
1,1.0,30000,537.357752826,596,537.240278561,570
1,1.0,30000,554.299982406,575,554.258967489,570
1,1.0,30000,578.317655642,575,578.264336147,571
1,1.0,30000,586.301233931,576,586.293564313,571
1,1.0,30000,528.284286165,574,528.258805464,571
1,1.0,30000,552.30320191,585,552.273426506,573
1,1.0,30000,755.039993149,576,755.02258601,575
1,1.0,30000,522.320456667,580,522.258926319,575
1,1.0,30000,536.803533815,584,536.74849456,576
1,1.0,30000,711.675678679,581,711.654553872,576
1,1.0,30000,721.996460461,580,721.962416717,576
1,1.0,30000,490.32266344,585,490.287594882,579
1,1.0,30000,530.798971022,594,530.762483673,579
1,1.0,30000,516.304110819,585,516.26812512,578
1,1.0,30000,537.849815795,594,537.787377424,579
1,1.0,30000,554.299982406,582,554.288796369,578
1,1.0,30000,712.026396275,592,711.984136565,580
1,1.0,30000,490.810246263,585,490.789194518,580
1,1.0,30000,624.318505168,582,624.294762198,579
1,1.0,30000,712.347611053,587,712.318022453,582
1,1.0,30000,711.696803799,607,711.641879138,583
1,1.0,30000,497.312136087,602,497.280350167,584
1,1.0,30000,531.339130409,590,531.269770253,582
1,1.0,30000,565.806184644,592,565.734610119,584
1,1.0,30000,566.039775113,598,565.987024664,582
1,1.0,30000,566.280951324,592,566.262107583,584
1,1.0,30000,642.979555722,586,642.959476354,583
1,1.0,30000,526.781976234,590,526.727453177,584
1,1.0,30000,538.334754714,591,538.30903277,585
1,1.0,30000,619.338447856,590,619.318741089,584
1,1.0,30000,518.598984188,596,518.58816438,585
1,1.0,30000,541.256346227,588,541.234239061,585
1,1.0,30000,497.803180969,599,497.778446296,588
1,1.0,30000,525.779203691,592,525.74652067,587
1,1.0,30000,526.280470545,592,526.251405076,588
1,1.0,30000,518.956101158,600,518.920023156,588
1,1.0,30000,519.273641655,592,519.255596979,588
1,1.0,30000,485.805682809,594,485.760304408,592
1,1.0,30000,498.778923577,598,498.754164674,591
1,1.0,30000,507.80343529,596,507.778453404,593
1,1.0,30000,711.996814346,598,711.992588407,594
1,1.0,30000,479.827120439,613,479.754270385,595
1,1.0,30000,480.326812659,608,480.288632552,595
1,1.0,30000,520.797742236,598,520.786899516,596
1,1.0,30000,565.787348804,598,565.760979154,596
1,1.0,30000,659.342757978,608,659.298025208,596
1,1.0,30000,480.805928397,608,480.764256678,597
1,1.0,30000,492.292018201,599,492.253365464,596
1,1.0,30000,507.839124765,602,507.778453404,599
1,1.0,30000,530.631139604,603,530.623843188,599
1,1.0,30000,711.329271437,603,711.31237568,600
1,1.0,30000,495.791084186,606,495.748768048,600
1,1.0,30000,486.273552921,608,486.263075752,602
1,1.0,30000,491.758042052,613,491.729946071,602
1,1.0,30000,616.673004342,624,616.625810512,601
1,1.0,30000,502.251235273,608,502.222841111,602
1,1.0,30000,582.327445121,605,582.319801538,602
1,1.0,30000,471.293059392,608,471.282744871,603
1,1.0,30000,485.770776158,611,485.746342249,604
1,1.0,30000,534.552899897,609,534.541914921,605
1,1.0,30000,470.798089701,610,470.791216953,606
1,1.0,30000,499.748540568,619,499.698975268,607
1,1.0,30000,500.240786537,615,500.215991377,606
1,1.0,30000,616.987676025,622,616.964072865,606
1,1.0,30000,505.290488201,610,505.2442087,607
1,1.0,30000,545.620263084,611,545.594367669,608
1,1.0,30000,617.329972587,618,617.302427973,609
1,1.0,30000,492.288504253,611,492.2393103,608
1,1.0,30000,501.736715653,613,501.722525746,610
1,1.0,30000,502.247685959,613,502.212193507,611
1,1.0,30000,510.265373673,615,510.243908745,610
1,1.0,30000,509.939870765,616,509.918412685,611
1,1.0,30000,471.313688773,624,471.296497591,612
1,1.0,30000,463.779849541,633,463.752564526,614
1,1.0,30000,464.28817963,641,464.247229985,613
1,1.0,30000,501.23309682,616,501.204731453,613
1,1.0,30000,500.800612181,618,500.726186935,613
1,1.0,30000,471.82268975,618,471.771089303,615
1,1.0,30000,545.616563701,618,545.586969091,615
1,1.0,30000,476.761805773,619,476.754889632,617
1,1.0,30000,473.306547962,654,473.203187732,618
1,1.0,30000,477.26681954,620,477.256439854,616
1,1.0,30000,617.664491939,620,617.644811822,616
1,1.0,30000,463.271797879,621,463.224075791,618
1,1.0,30000,472.800190684,656,472.75886736,619
1,1.0,30000,484.752054938,622,484.727646663,620
1,1.0,30000,484.253550705,625,484.211729845,619
1,1.0,30000,555.616994106,625,555.602061707,619
1,1.0,30000,555.28106366,624,555.273599693,620
1,1.0,30000,585.323762113,624,585.273952063,621
1,1.0,30000,464.766058927,630,464.714845817,623
1,1.0,30000,465.285177622,628,465.240767981,622
1,1.0,30000,473.813176244,649,473.751125567,622
1,1.0,30000,484.511485913,624,484.47662579,621
1,1.0,30000,463.292250955,646,463.254753994,623
1,1.0,30000,534.296613206,654,534.234381426,625
1,1.0,30000,534.970412613,650,534.92645623,624
1,1.0,30000,511.769040587,634,511.700969784,625
1,1.0,30000,534.640783766,653,534.585855501,626
1,1.0,30000,453.735812667,632,453.725692097,627
1,1.0,30000,596.627462995,631,596.615857717,628
1,1.0,30000,535.289150392,639,535.267165429,629
1,1.0,30000,555.28106366,632,555.269867728,628
1,1.0,30000,435.258667566,633,435.215714816,629
1,1.0,30000,474.275236778,636,474.261440665,629
1,1.0,30000,464.759230349,637,464.748987577,633
1,1.0,30000,596.619726131,638,596.615857717,634
1,1.0,30000,463.766206933,639,463.759385704,636
1,1.0,30000,527.26553744,654,527.232808255,637
1,1.0,30000,543.292136879,643,543.233074678,639
1,1.0,30000,494.272361958,663,494.223068979,638
1,1.0,30000,526.923749389,657,526.894666161,640
1,1.0,30000,494.613959396,657,494.554083276,640
1,1.0,30000,527.607436305,654,527.563783471,641
1,1.0,30000,535.629975058,643,535.600652543,640
1,1.0,30000,596.639068386,644,596.604252552,641
1,1.0,30000,493.927362727,652,493.909763955,642
1,1.0,30000,431.253395248,646,431.220506859,645
1,1.0,30000,437.269902236,655,437.240096865,643
1,1.0,30000,428.278797523,650,428.265687466,645
1,1.0,30000,427.787307721,658,427.721797068,646
1,1.0,30000,437.756867089,652,437.730358628,646
1,1.0,30000,596.960195635,651,596.952456614,647
1,1.0,30000,408.749644833,657,408.695213653,651
1,1.0,30000,428.786966761,654,428.731217359,650
1,1.0,30000,494.934534374,653,494.920440984,650
1,1.0,30000,466.632136882,653,466.608189147,650
1,1.0,30000,428.27551999,656,428.268964961,651
1,1.0,30000,534.952097234,655,534.92645623,653
1,1.0,30000,493.937922141,660,493.881606572,655
1,1.0,30000,409.239688552,658,409.23007703,654
1,1.0,30000,471.939661209,659,471.898375509,656
1,1.0,30000,401.266058571,668,401.227989547,656
1,1.0,30000,509.221270839,662,509.199827883,656
1,1.0,30000,279.106487566,676,279.087966745,658
1,1.0,30000,463.261571511,662,463.254753994,659
1,1.0,30000,407.776834358,663,407.764041946,659
1,1.0,30000,509.557269426,664,509.546544355,660
1,1.0,30000,579.270203346,666,579.262579854,662
1,1.0,30000,400.235660382,667,400.213481764,664
1,1.0,30000,280.107524439,669,280.091620969,666
1,1.0,30000,408.746442898,682,408.727231555,665
1,1.0,30000,413.737382302,672,413.724496734,668
1,1.0,30000,414.252969591,673,414.220735979,666
1,1.0,30000,280.110175061,675,280.091620969,672
1,1.0,30000,409.242892418,680,409.233280858,671
1,1.0,30000,510.931010384,681,510.913111249,676
1,1.0,30000,511.256829419,680,511.228181823,678
1,1.0,30000,352.206538322,684,352.18573298,677
1,1.0,30000,369.683853444,703,369.674718238,697
1,1.0,30000,343.214222221,722,343.181948457,713
1,1.0,30000,343.707319193,720,343.683830359,717
